"id","taxonID","acceptedNameUsageID","scientificName","acceptedNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","taxonRank","scientificNameAuthorship","taxonomicStatus","taxonRemarks","modified","language","license","rightsHolder","accessRights","datasetName","vernaculaNameEN","vernaculaNameFR","localities","Bryoquel_version"
955,955,955,"Syntrichia ruralis","Syntrichia ruralis (Hedw.) F. Weber & D. Mohr",,,,"|Musci|||Pottiaceae|Syntrichia|ruralis|",,"Musci",,,"Pottiaceae","Syntrichia","ruralis","","Espèce","(Hedw.) F. Weber & D. Mohr","Accepté","","2014-12-02",,,,,,"sidewalk screw moss","tortule des champs","Québec, Labrador",3.3
957,957,957,"Taxiphyllum deplanatum","Taxiphyllum deplanatum (Bruch & Schimp. ex Sull.) M. Fleisch.",,,,"|Musci|||Hypnaceae|Taxiphyllum|deplanatum|",,"Musci",,,"Hypnaceae","Taxiphyllum","deplanatum","","Espèce","(Bruch & Schimp. ex Sull.) M. Fleisch.","Accepté","","2014-12-02",,,,,,"imbricate yew-leaved moss","fougerole denticulée","Québec, Labrador",3.3
958,958,958,"Tayloria acuminata","Tayloria acuminata Hornsch.",,,,"|Musci|||Splachnaceae|Tayloria|acuminata|",,"Musci",,,"Splachnaceae","Tayloria","acuminata","","Espèce","Hornsch.","Accepté","","2014-12-02",,,,,,"acuminate trumpet moss","taylorie acuminée","Québec, Labrador",3.3
959,959,959,"Tayloria lingulata","Tayloria lingulata (Dicks.) Lindb.",,,,"|Musci|||Splachnaceae|Tayloria|lingulata|",,"Musci",,,"Splachnaceae","Tayloria","lingulata","","Espèce","(Dicks.) Lindb.","Accepté","","2014-12-02",,,,,,"tongue-leaved trumpet moss","taylorie lingulée","Québec, Labrador",3.3
960,960,960,"Tayloria serrata","Tayloria serrata (Hedw.) Bruch & Schimp.",,,,"|Musci|||Splachnaceae|Tayloria|serrata|",,"Musci",,,"Splachnaceae","Tayloria","serrata","","Espèce","(Hedw.) Bruch & Schimp.","Accepté","","2014-12-02",,,,,,"serrate trumpet moss","taylorie dentée","Québec, Labrador",3.3
961,961,961,"Tayloria splachnoides","Tayloria splachnoides (Schleich. ex Schwägr.) Hook.",,,,"|Musci|||Splachnaceae|Tayloria|splachnoides|",,"Musci",,,"Splachnaceae","Tayloria","splachnoides","","Espèce","(Schleich. ex Schwägr.) Hook.","Accepté","","2014-12-02",,,,,,"splachnoid trumpet moss","taylorie faux-splanc","Québec, Labrador",3.3
962,962,962,"Tetraphis geniculata","Tetraphis geniculata Girg. ex Milde",,,,"|Musci|||Tetraphidaceae|Tetraphis|geniculata|",,"Musci",,,"Tetraphidaceae","Tetraphis","geniculata","","Espèce","Girg. ex Milde","Accepté","","2014-12-02",,,,,,"geniculate four-toothed moss","quadrident genouillé","Québec, Labrador",3.3
963,963,963,"Tetraphis pellucida","Tetraphis pellucida Hedw.",,,,"|Musci|||Tetraphidaceae|Tetraphis|pellucida|",,"Musci",,,"Tetraphidaceae","Tetraphis","pellucida","","Espèce","Hedw.","Accepté","","2014-12-02",,,,,,"common four-toothed moss","quadrident diaphane","Québec, Labrador",3.3
964,964,964,"Tetraplodon angustatus","Tetraplodon angustatus (Hedw.) Bruch & Schimp.",,,,"|Musci|||Splachnaceae|Tetraplodon|angustatus|",,"Musci",,,"Splachnaceae","Tetraplodon","angustatus","","Espèce","(Hedw.) Bruch & Schimp.","Accepté","","2014-12-02",,,,,,"toothed-leaved nitrogen moss","tétraplodon étroit","Québec, Labrador",3.3
965,965,965,"Tetraplodon mnioides","Tetraplodon mnioides (Hedw.) Bruch & Schimp.",,,,"|Musci|||Splachnaceae|Tetraplodon|mnioides|",,"Musci",,,"Splachnaceae","Tetraplodon","mnioides","","Espèce","(Hedw.) Bruch & Schimp.","Accepté","","2014-12-02",,,,,,"entire-leaved nitrogen moss","tétraplodon fausse-mnie","Québec, Labrador",3.3
966,966,966,"Tetraplodon pallidus","Tetraplodon pallidus I. Hagen",,,,"|Musci|||Splachnaceae|Tetraplodon|pallidus|",,"Musci",,,"Splachnaceae","Tetraplodon","pallidus","","Espèce","I. Hagen","Accepté","","2014-12-02",,,,,,"pale nitrogen moss","tétraplodon pâle","Québec, Labrador",3.3
967,967,967,"Tetraplodon urceolatus","Tetraplodon urceolatus (Hedw.) Bruch & Schimp.",,,,"|Musci|||Splachnaceae|Tetraplodon|urceolatus|",,"Musci",,,"Splachnaceae","Tetraplodon","urceolatus","","Espèce","(Hedw.) Bruch & Schimp.","Accepté","","2014-12-02",,,,,,"urceolate nitrogen moss","tétraplodon enflé","Québec, Labrador",3.3
969,969,969,"Tetrodontium brownianum","Tetrodontium brownianum (Dicks.) Schwägr.",,,,"|Musci|||Tetraphidaceae|Tetrodontium|brownianum|",,"Musci",,,"Tetraphidaceae","Tetrodontium","brownianum","","Espèce","(Dicks.) Schwägr.","Accepté","","2014-12-02",,,,,,"Brown's four-toothed moss","quadrident variable","Québec, Labrador",3.3
970,970,970,"Tetrodontium ovatum","Tetrodontium ovatum (Funck) Schwägr.",,,,"|Musci|||Tetraphidaceae|Tetrodontium|ovatum|",,"Musci",,,"Tetraphidaceae","Tetrodontium","ovatum","","Espèce","(Funck) Schwägr.","Accepté","","2014-12-02",,,,,,"ovate four-toothed moss","quadrident ovale","Québec, Labrador",3.3
971,971,971,"Tetrodontium repandum","Tetrodontium repandum (Funck) Schwägr.",,,,"|Musci|||Tetraphidaceae|Tetrodontium|repandum|",,"Musci",,,"Tetraphidaceae","Tetrodontium","repandum","","Espèce","(Funck) Schwägr.","Accepté","","2014-12-02",,,,,,"small four-toothed moss","quadrident ondulé","Québec, Labrador",3.3
972,972,972,"Thamnobryum alleghaniense","Thamnobryum alleghaniense (Müll. Hal.) Nieuwl.",,,,"|Musci|||Neckeraceae|Thamnobryum|alleghaniense|",,"Musci",,,"Neckeraceae","Thamnobryum","alleghaniense","","Espèce","(Müll. Hal.) Nieuwl.","Accepté","","2014-12-02",,,,,,"Allegany moss","arbuscule des montagnes","Québec, Labrador",3.3
973,973,973,"Thelia asprella","Thelia asprella (Schimp.) Sull.",,,,"|Musci|||Theliaceae|Thelia|asprella|",,"Musci",,,"Theliaceae","Thelia","asprella","","Espèce","(Schimp.) Sull.","Accepté","","2014-12-02",,,,,,"rough thelia","thélie papilleuse","Québec, Labrador",3.3
974,974,974,"Thelia hirtella","Thelia hirtella (Hedw.) Sull.",,,,"|Musci|||Theliaceae|Thelia|hirtella|",,"Musci",,,"Theliaceae","Thelia","hirtella","","Espèce","(Hedw.) Sull.","Accepté","","2014-12-02",,,,,,"common thelia","thélie hirsute","Québec, Labrador",3.3
975,975,975,"Thuidium assimile","Thuidium assimile (Mitt.) A. Jaeger",,,,"|Musci|||Thuidiaceae|Thuidium|assimile|",,"Musci",,,"Thuidiaceae","Thuidium","assimile","","Espèce","(Mitt.) A. Jaeger","Accepté","","2014-12-02",,,,,,"Philibert's fern moss","thuidie à feuilles acuminées","Québec, Labrador",3.3
977,977,977,"Thuidium delicatulum","Thuidium delicatulum (Hedw.) Schimp.",,,,"|Musci|||Thuidiaceae|Thuidium|delicatulum|",,"Musci",,,"Thuidiaceae","Thuidium","delicatulum","","Espèce","(Hedw.) Schimp.","Accepté","","2014-12-02",,,,,,"delicate fern moss","thuidie petite-fougère","Québec, Labrador",3.3
978,978,978,"Thuidium recognitum","Thuidium recognitum (Hedw.) Lindb.",,,,"|Musci|||Thuidiaceae|Thuidium|recognitum|",,"Musci",,,"Thuidiaceae","Thuidium","recognitum","","Espèce","(Hedw.) Lindb.","Accepté","","2014-12-02",,,,,,"hook-leaved fern moss","thuidie inclinée","Québec, Labrador",3.3
979,979,979,"Timmia austriaca","Timmia austriaca Hedw.",,,,"|Musci|||Timmiaceae|Timmia|austriaca|",,"Musci",,,"Timmiaceae","Timmia","austriaca","","Espèce","Hedw.","Accepté","","2014-12-02",,,,,,"Austrian timmia","timmie à gaine orangée","Québec, Labrador",3.3
980,980,980,"Timmia megapolitana subsp. bavarica","Timmia megapolitana Hedw. subsp. bavarica (Hessl.) Brassard",,,,"|Musci|||Timmiaceae|Timmia|megapolitana|bavarica",,"Musci",,,"Timmiaceae","Timmia","megapolitana","bavarica","Sous-espèce","(Hessl.) Brassard","Accepté","Infraspecific Epithet Authorship : (Hessl.) Brassard","2014-12-02",,,,,,"Bavarian timmia","timmie à gaine lisse","Québec, Labrador",3.3
982,982,982,"Timmia megapolitana subsp. megapolitana","Timmia megapolitana Hedw. subsp. megapolitana",,,,"|Musci|||Timmiaceae|Timmia|megapolitana|megapolitana",,"Musci",,,"Timmiaceae","Timmia","megapolitana","megapolitana","Sous-espèce","","Accepté","","2014-12-02",,,,,,"metropolitan timmia","timmie commune","Québec, Labrador",3.3
983,983,983,"Timmia norvegica var. excurrens","Timmia norvegica J.E. Zetterst. var. excurrens Bryhn",,,,"|Musci|||Timmiaceae|Timmia|norvegica|excurrens",,"Musci",,,"Timmiaceae","Timmia","norvegica","excurrens","Variété","Bryhn","Accepté","Infraspecific Epithet Authorship : Bryhn","2014-12-02",,,,,,"nerved Norwegian timmia","timmie à nervure excurrente","Québec, Labrador",3.3
984,984,984,"Timmia norvegica var. norvegica","Timmia norvegica J.E. Zetterst. var. norvegica",,,,"|Musci|||Timmiaceae|Timmia|norvegica|norvegica",,"Musci",,,"Timmiaceae","Timmia","norvegica","norvegica","Variété","","Accepté","","2014-12-02",,,,,,"Norwegian timmia","timmie fragile","Québec, Labrador",3.3
985,985,985,"Timmia sibirica","Timmia sibirica Lindb. & Arnell",,,,"|Musci|||Timmiaceae|Timmia|sibirica|",,"Musci",,,"Timmiaceae","Timmia","sibirica","","Espèce","Lindb. & Arnell","Accepté","","2014-12-02",,,,,,"Siberian timmia","timmie papilleuse","Québec, Labrador",3.3
986,986,986,"Tomentypnum falcifolium","Tomentypnum falcifolium (Renauld ex Nichols) Tuom.",,,,"|Musci|||Amblystegiaceae|Tomentypnum|falcifolium|",,"Musci",,,"Amblystegiaceae","Tomentypnum","falcifolium","","Espèce","(Renauld ex Nichols) Tuom.","Accepté","","2014-12-02",,,,,,"sickle-leaved golden moss","tomenteuse à feuilles arquées","Québec, Labrador",3.3
987,987,987,"Tomentypnum nitens","Tomentypnum nitens (Hedw.) Loeske",,,,"|Musci|||Amblystegiaceae|Tomentypnum|nitens|",,"Musci",,,"Amblystegiaceae","Tomentypnum","nitens","","Espèce","(Hedw.) Loeske","Accepté","","2014-12-02",,,,,,"golden fuzzy fen moss","tomenteuse à feuilles droites","Québec, Labrador",3.3
988,988,988,"Tortella arctica","Tortella arctica (Arnell) Crundw. & Nyholm",,,,"|Musci|||Pottiaceae|Tortella|arctica|",,"Musci",,,"Pottiaceae","Tortella","arctica","","Espèce","(Arnell) Crundw. & Nyholm","Accepté","","2014-12-02",,,,,,"arctic twisted moss","tortelle arctique","Québec, Labrador",3.3
989,989,989,"Tortella fragilis","Tortella fragilis (Hook. & Wilson) Limpr.",,,,"|Musci|||Pottiaceae|Tortella|fragilis|",,"Musci",,,"Pottiaceae","Tortella","fragilis","","Espèce","(Hook. & Wilson) Limpr.","Accepté","","2014-12-02",,,,,,"fragile twisted moss","tortelle fragile","Québec, Labrador",3.3
990,990,990,"Tortella humilis","Tortella humilis (Hedw.) Jenn.",,,,"|Musci|||Pottiaceae|Tortella|humilis|",,"Musci",,,"Pottiaceae","Tortella","humilis","","Espèce","(Hedw.) Jenn.","Accepté","","2014-12-02",,,,,,"small twisted moss","tortelle modeste","Québec, Labrador",3.3
991,991,991,"Tortella inclinata","Tortella inclinata (R. Hedw.) Limpr.",,,,"|Musci|||Pottiaceae|Tortella|inclinata|",,"Musci",,,"Pottiaceae","Tortella","inclinata","","Espèce","(R. Hedw.) Limpr.","Accepté","","2014-12-02",,,,,,"inclined twisted moss","tortelle inclinée","Québec, Labrador",3.3
992,992,992,"Tortella tortuosa","Tortella tortuosa (Hedw.) Limpr.",,,,"|Musci|||Pottiaceae|Tortella|tortuosa|",,"Musci",,,"Pottiaceae","Tortella","tortuosa","","Espèce","(Hedw.) Limpr.","Accepté","","2014-12-02",,,,,,"frizzled crisp moss","tortelle tortueuse","Québec, Labrador",3.3
993,993,993,"Tortula cernua","Tortula cernua (Huebener) Lindb.",,,,"|Musci|||Pottiaceae|Tortula|cernua|",,"Musci",,,"Pottiaceae","Tortula","cernua","","Espèce","(Huebener) Lindb.","Accepté","","2014-12-02",,,,,,"narrowed-leaved screw moss","tortule penchée","Québec, Labrador",3.3
995,995,995,"Tortula hoppeana","Tortula hoppeana (Schultz) Ochyra",,,,"|Musci|||Pottiaceae|Tortula|hoppeana|",,"Musci",,,"Pottiaceae","Tortula","hoppeana","","Espèce","(Schultz) Ochyra","Accepté","","2014-12-02",,,,,,"Hoppe's screw moss","tortule nordique","Québec, Labrador",3.3
997,997,997,"Tortula leucostoma","Tortula leucostoma (R. Br.) Hook. & Grev.",,,,"|Musci|||Pottiaceae|Tortula|leucostoma|",,"Musci",,,"Pottiaceae","Tortula","leucostoma","","Espèce","(R. Br.) Hook. & Grev.","Accepté","","2014-12-02",,,,,,"alpine screw moss","tortule blanche","Québec, Labrador",3.3
999,999,999,"Tortula mucronifolia","Tortula mucronifolia Schwägr.",,,,"|Musci|||Pottiaceae|Tortula|mucronifolia|",,"Musci",,,"Pottiaceae","Tortula","mucronifolia","","Espèce","Schwägr.","Accepté","","2014-12-02",,,,,,"mucronate screw moss","tortule à feuilles mucronées","Québec, Labrador",3.3
1000,1000,1000,"Tortula nevadensis","Tortula nevadensis (Cardot & Thér.) R.H. Zander",,,,"|Musci|||Pottiaceae|Tortula|nevadensis|",,"Musci",,,"Pottiaceae","Tortula","nevadensis","","Espèce","(Cardot & Thér.) R.H. Zander","Accepté","","2014-12-02",,,,,,"Nevada screw moss","tortule édentée","Québec, Labrador",3.3
1001,1001,1001,"Tortula porteri","Tortula porteri (James) Broth.",,,,"|Musci|||Pottiaceae|Tortula|porteri|",,"Musci",,,"Pottiaceae","Tortula","porteri","","Espèce","(James) Broth.","Accepté","","2014-12-02",,,,,,"Porter's screw moss","tortule méridionale","Québec, Labrador",3.3
1003,1003,1003,"Tortula systylia","Tortula systylia (Schimp.) Lindb.",,,,"|Musci|||Pottiaceae|Tortula|systylia|",,"Musci",,,"Pottiaceae","Tortula","systylia","","Espèce","(Schimp.) Lindb.","Accepté","","2014-12-02",,,,,,"systylous screw moss","tortule accrescente","Québec, Labrador",3.3
1005,1005,1005,"Tortula truncata","Tortula truncata (Hedw.) Mitt.",,,,"|Musci|||Pottiaceae|Tortula|truncata|",,"Musci",,,"Pottiaceae","Tortula","truncata","","Espèce","(Hedw.) Mitt.","Accepté","","2014-12-02",,,,,,"truncated screw moss","tortule tronquée","Québec, Labrador",3.3
1007,1007,1007,"Trematodon ambiguus","Trematodon ambiguus (Hedw.) Hornsch.",,,,"|Musci|||Bruchiaceae|Trematodon|ambiguus|",,"Musci",,,"Bruchiaceae","Trematodon","ambiguus","","Espèce","(Hedw.) Hornsch.","Accepté","","2014-12-02",,,,,,"ambiguous long-necked moss","trématodon commun","Québec, Labrador",3.3
1008,1008,1008,"Trichodon cylindricus","Trichodon cylindricus (Hedw.) Schimp.",,,,"|Musci|||Ditrichaceae|Trichodon|cylindricus|",,"Musci",,,"Ditrichaceae","Trichodon","cylindricus","","Espèce","(Hedw.) Schimp.","Accepté","","2014-12-02",,,,,,"cylindric hairy-teeth moss","ditric cylindrique","Québec, Labrador",3.3
1009,1009,1009,"Trichostomum arcticum","Trichostomum arcticum Kaal.",,,,"|Musci|||Pottiaceae|Trichostomum|arcticum|",,"Musci",,,"Pottiaceae","Trichostomum","arcticum","","Espèce","Kaal.","Accepté","","2014-12-02",,,,,,"arctic crisp moss","trichostome arctique","Québec, Labrador",3.3
1010,1010,1010,"Trichostomum tenuirostre","Trichostomum tenuirostre (Hook. & Taylor) Lindb.",,,,"|Musci|||Pottiaceae|Trichostomum|tenuirostre|",,"Musci",,,"Pottiaceae","Trichostomum","tenuirostre","","Espèce","(Hook. & Taylor) Lindb.","Accepté","","2014-12-02",,,,,,"narrow-fruited crisp moss","trichostome à bec effilé","Québec, Labrador",3.3
1011,1011,1011,"Ulota coarctata","Ulota coarctata (P. Beauv.) Hammar",,,,"|Musci|||Orthotrichaceae|Ulota|coarctata|",,"Musci",,,"Orthotrichaceae","Ulota","coarctata","","Espèce","(P. Beauv.) Hammar","Accepté","","2014-12-02",,,,,,"club pincushion moss","houppe à massue","Québec, Labrador",3.3
1012,1012,1012,"Ulota crispa","Ulota crispa (Hedw.) Brid.",,,,"|Musci|||Orthotrichaceae|Ulota|crispa|",,"Musci",,,"Orthotrichaceae","Ulota","crispa","","Espèce","(Hedw.) Brid.","Accepté","","2014-12-02",,,,,,"crisped pincushion moss","houppe frisée","Québec, Labrador",3.3
1013,1013,1013,"Ulota curvifolia","Ulota curvifolia (Wahlenb.) Lilj.",,,,"|Musci|||Orthotrichaceae|Ulota|curvifolia|",,"Musci",,,"Orthotrichaceae","Ulota","curvifolia","","Espèce","(Wahlenb.) Lilj.","Accepté","","2014-12-02",,,,,,"curve-leaved pincushion moss","houppe à feuilles recourbées","Québec, Labrador",3.3
1014,1014,1014,"Ulota drummondii","Ulota drummondii (Hook. & Grev.) Brid.",,,,"|Musci|||Orthotrichaceae|Ulota|drummondii|",,"Musci",,,"Orthotrichaceae","Ulota","drummondii","","Espèce","(Hook. & Grev.) Brid.","Accepté","","2014-12-02",,,,,,"Drummond's pincushion moss","houppe édentée","Québec, Labrador",3.3
1015,1015,1015,"Ulota hutchinsiae","Ulota hutchinsiae (Sm.) Hammar",,,,"|Musci|||Orthotrichaceae|Ulota|hutchinsiae|",,"Musci",,,"Orthotrichaceae","Ulota","hutchinsiae","","Espèce","(Sm.) Hammar","Accepté","","2014-12-02",,,,,,"Hutchins' pincushion moss","houppe commune","Québec, Labrador",3.3
1016,1016,1016,"Ulota phyllantha","Ulota phyllantha Brid.",,,,"|Musci|||Orthotrichaceae|Ulota|phyllantha|",,"Musci",,,"Orthotrichaceae","Ulota","phyllantha","","Espèce","Brid.","Accepté","","2014-12-02",,,,,,"frizzled pincushion moss","houppe maritime","Québec, Labrador",3.3
1017,1017,1017,"Warnstorfia fluitans","Warnstorfia fluitans (Hedw.) Loeske",,,,"|Musci|||Calliergonaceae|Warnstorfia|fluitans|",,"Musci",,,"Calliergonaceae","Warnstorfia","fluitans","","Espèce","(Hedw.) Loeske","Accepté","","2014-12-02",,,,,,"floating hook moss","serpe flottante","Québec, Labrador",3.3
1019,1019,1019,"Warnstorfia pseudostraminea","Warnstorfia pseudostraminea (Müll. Hal.) Tuom. & T.J. Kop.",,,,"|Musci|||Calliergonaceae|Warnstorfia|pseudostraminea|",,"Musci",,,"Calliergonaceae","Warnstorfia","pseudostraminea","","Espèce","(Müll. Hal.) Tuom. & T.J. Kop.","Accepté","","2014-12-02",,,,,,"spring hook moss","serpe à feuilles droites","Québec, Labrador",3.3
1021,1021,1021,"Weissia controversa","Weissia controversa Hedw.",,,,"|Musci|||Pottiaceae|Weissia|controversa|",,"Musci",,,"Pottiaceae","Weissia","controversa","","Espèce","Hedw.","Accepté","","2014-12-02",,,,,,"green-tufted stubble moss","weissie controversée","Québec, Labrador",3.3
1022,1022,1022,"Weissia muhlenbergiana","Weissia muhlenbergiana (Sw.) W.D. Reese & B.A.E. Lemmon",,,,"|Musci|||Pottiaceae|Weissia|muhlenbergiana|",,"Musci",,,"Pottiaceae","Weissia","muhlenbergiana","","Espèce","(Sw.) W.D. Reese & B.A.E. Lemmon","Accepté","","2014-12-02",,,,,,"Mühlenberg's weissia","weissie à capsule immergée","Québec, Labrador",3.3
1024,1024,1024,"Weissia phascopsis","Weissia phascopsis R.H. Zander",,,,"|Musci|||Pottiaceae|Weissia|phascopsis|",,"Musci",,,"Pottiaceae","Weissia","phascopsis","","Espèce","R.H. Zander","Accepté","","2014-12-02",,,,,,"phascum-like weissia","weissie faux-phasque","Québec, Labrador",3.3
1026,1026,1026,"Zygodon rupestris","Zygodon rupestris Schimp. ex Lorentz",,,,"|Musci|||Orthotrichaceae|Zygodon|rupestris|",,"Musci",,,"Orthotrichaceae","Zygodon","rupestris","","Espèce","Schimp. ex Lorentz","Accepté","","2014-12-02",,,,,,"park yoke moss","houppe des rochers","Québec, Labrador",3.3
1028,1028,1028,"Zygodon viridissimus","Zygodon viridissimus (Dicks.) Brid.",,,,"|Musci|||Orthotrichaceae|Zygodon|viridissimus|",,"Musci",,,"Orthotrichaceae","Zygodon","viridissimus","","Espèce","(Dicks.) Brid.","Accepté","","2014-12-02",,,,,,"green yoke moss","houppe verte","Québec, Labrador",3.3
1029,1029,1029,"Sphagnum molle","Sphagnum molle Sull.",,,,"|Musci|||Sphagnaceae|Sphagnum|molle|",,"Musci",,,"Sphagnaceae","Sphagnum","molle","","Espèce","Sull.","Accepté","","2014-12-02",,,,,,"blushing peat moss","sphaigne douce","Québec, Labrador",3.3
1030,1030,1030,"Buxbaumia piperi","Buxbaumia piperi Best",,,,"|Musci|||Buxbaumiaceae|Buxbaumia|piperi|",,"Musci",,,"Buxbaumiaceae","Buxbaumia","piperi","","Espèce","Best","Accepté","","2014-12-02",,,,,,"Piper's shield moss","gnome mat","Québec, Labrador",3.3
1042,1042,11,"Sphenolobus hellerianus","Sphenolobus hellerianus (Nees ex Lindenb.) Steph.",,,,"|Hepaticae|||Anastrophyllacea|Sphenolobus|hellerianus|",,"Hepaticae",,,"Anastrophyllacea","Sphenolobus","hellerianus","","Espèce","(Nees ex Lindenb.) Steph.","Accepté","However, it is clear that the genus Sphenolobus (Lindberg 1874: 369) Berggren (1898: 22), in the past synonymized underAnastrophyllum, should be reinstated as a well-supported genus.","2014-12-16",,,,,,,,,3.3
1046,1046,13,"Sphenolobus minutus","Sphenolobus minutus (Schreb.) Berggr.",,,,"|Hepaticae|||Anastrophyllacea|Sphenolobus|minutus|",,"Hepaticae",,,"Anastrophyllacea","Sphenolobus","minutus","","Espèce","(Schreb.) Berggr.","Accepté","","2014-12-16",,,,,,,,,3.3
1047,1047,14,"Sphenolobus saxicola","Sphenolobus saxicola (Schrad.) Steph.",,,,"|Hepaticae|||Anastrophyllacea|Sphenolobus|saxicola|",,"Hepaticae",,,"Anastrophyllacea","Sphenolobus","saxicola","","Espèce","(Schrad.) Steph.","Accepté","","2014-12-16",,,,,,,,,3.3
1053,1053,25,"Orthocaulis atlanticus","Orthocaulis atlanticus (Kaal.) Müll. Frib.",,,,"|Hepaticae|||Lophoziaceae|Orthocaulis|atlanticus|",,"Hepaticae",,,"Lophoziaceae","Orthocaulis","atlanticus","","Espèce","(Kaal.) Müll. Frib.","Accepté","","2014-12-16",,,,,,,,,3.3
1847,1847,1847,"Biantheridion undulifolium","Biantheridion undulifolium (Nees) Konstant. & Vilnet",,,,"|Hepaticae|||Jungermanniaceae|Biantheridion|undulifolium|",,"Hepaticae",,,"Jungermanniaceae","Biantheridion","undulifolium","","Espèce","(Nees) Konstant. & Vilnet","Accepté","","2014-12-02",,,,,,"marsh flapwort","sylphide ondulée","Québec",3.3
1849,1849,1849,"Lunularia cruciata","Lunularia cruciata (L.) Dumort. ex Lindb.  subsp. cruciata",,,,"|Hepaticae|||Lunulariaceae|Lunularia|cruciata|cruciata",,"Hepaticae",,,"Lunulariaceae","Lunularia","cruciata","cruciata","Sous-espèce","","Accepté","","2014-12-02",,,,,,"crescent-cup liverwort","lunulaire à gemmules","Québec",3.3
1850,1850,1850,"Sphagnum isoviitae","Sphagnum isoviitae Flatberg",,,,"|Musci|||Sphagnaceae|Sphagnum|isoviitae|",,"Musci",,,"Sphagnaceae","Sphagnum","isoviitae","","Espèce","Flatberg","Accepté","","2014-12-02",,,,,,"Isoviita's peat moss","sphaigne dIsoviita","Québec",3.3
